state,session,chamber,bill_id,type,name,leg_id
ak,28,lower,HB 90,primary,SEATON,AKL000053
ak,28,lower,HB 90,cosponsor,Gruenberg,AKL000034
ak,28,lower,HB 91,primary,RULES BY REQUEST OF THE GOVERNOR,
ak,28,lower,HB 92,primary,FEIGE,AKL000029
ak,28,lower,HB 92,cosponsor,P.Wilson,AKL000058
ak,28,lower,HB 92,cosponsor,Costello,AKL000024
ak,28,lower,HB 92,cosponsor,Johnson,AKL000040
ak,28,lower,HB 92,cosponsor,Chenault,AKL000020
ak,28,lower,HB 93,primary,GATTIS,AKL000070
ak,28,lower,HB 93,cosponsor,Keller,AKL000043
ak,28,lower,HB 93,cosponsor,T.Wilson,AKL000059
ak,28,lower,HB 93,cosponsor,Reinbold,AKL000077
ak,28,lower,HB 93,cosponsor,Higgins,AKL000071
ak,28,lower,HB 94,primary,ISAACSON,AKL000072
ak,28,lower,HB 94,cosponsor,Costello,AKL000024
ak,28,lower,HB 94,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 94,cosponsor,Thompson,AKL000056
ak,28,lower,HB 94,cosponsor,T.Wilson,AKL000059
ak,28,lower,HB 94,cosponsor,Kerttula,AKL000022
ak,28,lower,HB 94,cosponsor,Pruitt,AKL000051
ak,28,lower,HB 95,primary,GARA,AKL000031
ak,28,lower,HB 95,cosponsor,Drummond,AKL000069
ak,28,lower,HB 95,cosponsor,Josephson,AKL000073
ak,28,lower,HB 95,cosponsor,Tuck,AKL000057
ak,28,lower,HB 95,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 95,cosponsor,Tarr,AKL000078
ak,28,lower,HB 95,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HB 95,cosponsor,Kerttula,AKL000022
ak,28,lower,HB 95,cosponsor,Gruenberg,AKL000034
ak,28,lower,HB 95,cosponsor,Guttenberg,AKL000035
ak,28,lower,HB 96,primary,TARR,AKL000078
ak,28,lower,HB 96,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 96,cosponsor,Gara,AKL000031
ak,28,lower,HB 97,primary,KAWASAKI,AKL000042
ak,28,lower,HB 97,cosponsor,Josephson,AKL000073
ak,28,lower,HB 97,cosponsor,Munoz,AKL000047
ak,28,lower,HB 97,cosponsor,Gara,AKL000031
ak,28,lower,HB 97,cosponsor,Tuck,AKL000057
ak,28,lower,HB 98,primary,NEUMAN,AKL000048
ak,28,lower,HB 98,cosponsor,Gattis,AKL000070
ak,28,lower,HB 99,primary,SADDLER,AKL000052
ak,28,lower,HB 99,cosponsor,Feige,AKL000029
ak,28,lower,HB 99,cosponsor,T.Wilson,AKL000059
ak,28,lower,HB 99,cosponsor,Costello,AKL000024
ak,28,lower,HB 99,cosponsor,Millett,AKL000046
ak,28,lower,HB 99,cosponsor,Kawasaki,AKL000042
ak,28,lower,HB 99,cosponsor,Johnson,AKL000040
ak,28,lower,HB 99,cosponsor,Tuck,AKL000057
ak,28,lower,HB 99,cosponsor,LeDoux,AKL000075
ak,28,lower,HB 99,cosponsor,Hughes,AKL000060
ak,28,lower,HB 99,cosponsor,Pruitt,AKL000051
ak,28,lower,HCR 1,primary,STOLTZE,AKL000054
ak,28,lower,HCR 1,cosponsor,Hughes,AKL000060
ak,28,lower,HCR 1,cosponsor,Gattis,AKL000070
ak,28,lower,HCR 1,cosponsor,Keller,AKL000043
ak,28,lower,HCR 1,cosponsor,Neuman,AKL000048
ak,28,lower,HCR 1,cosponsor,Thompson,AKL000056
ak,28,lower,HCR 1,cosponsor,Herron,AKL000037
ak,28,lower,HCR 1,cosponsor,Costello,AKL000024
ak,28,lower,HCR 1,cosponsor,Millett,AKL000046
ak,28,lower,HCR 1,cosponsor,Isaacson,AKL000072
ak,28,lower,HCR 1,cosponsor,Tuck,AKL000057
ak,28,lower,HCR 1,cosponsor,Tarr,AKL000078
ak,28,lower,HCR 1,cosponsor,Kerttula,AKL000022
ak,28,lower,HCR 1,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HCR 1,cosponsor,Drummond,AKL000069
ak,28,lower,HCR 1,cosponsor,Munoz,AKL000047
ak,28,lower,HCR 1,cosponsor,Foster,AKL000030
ak,28,lower,HCR 1,cosponsor,P.Wilson,AKL000058
ak,28,lower,HCR 1,cosponsor,Seaton,AKL000053
ak,28,lower,HCR 1,cosponsor,Feige,AKL000029
ak,28,lower,HCR 1,cosponsor,Chenault,AKL000020
ak,28,lower,HCR 1,cosponsor,T.Wilson,AKL000059
ak,28,lower,HCR 1,cosponsor,Johnson,AKL000040
ak,28,lower,HCR 1,cosponsor,Kawasaki,AKL000042
ak,28,lower,HCR 1,cosponsor,LeDoux,AKL000075
ak,28,lower,HCR 1,cosponsor,Pruitt,AKL000051
ak,28,lower,HCR 1,cosponsor,Saddler,AKL000052
ak,28,lower,HCR 10,primary,AUSTERMAN,AKL000021
ak,28,lower,HCR 11,primary,RESOURCES,
ak,28,lower,HCR 12,primary,FINANCE,
ak,28,lower,HCR 13,primary,P.WILSON,AKL000058
ak,28,lower,HCR 14,primary,FINANCE,
ak,28,lower,HCR 15,primary,HUGHES,AKL000060
ak,28,lower,HCR 15,cosponsor,Kawasaki,AKL000042
ak,28,lower,HCR 15,cosponsor,Thompson,AKL000056
ak,28,lower,HCR 15,cosponsor,Isaacson,AKL000072
ak,28,lower,HCR 16,primary,DRUMMOND,AKL000069
ak,28,lower,HCR 16,cosponsor,Lynn,AKL000044
ak,28,lower,HCR 16,cosponsor,Tuck,AKL000057
ak,28,lower,HCR 16,cosponsor,Josephson,AKL000073
ak,28,lower,HCR 17,primary,JOSEPHSON,AKL000073
ak,28,lower,HCR 17,cosponsor,Kito III,AKL000122
ak,28,lower,HCR 18,primary,HUGHES,AKL000060
ak,28,lower,HCR 18,cosponsor,LeDoux,AKL000075
ak,28,lower,HCR 18,cosponsor,Munoz,AKL000047
ak,28,lower,HCR 18,cosponsor,Reinbold,AKL000077
ak,28,lower,HCR 18,cosponsor,Costello,AKL000024
ak,28,lower,HCR 18,cosponsor,Holmes,AKL000038
ak,28,lower,HCR 18,cosponsor,Millett,AKL000046
ak,28,lower,HCR 18,cosponsor,Tarr,AKL000078
ak,28,lower,HCR 18,cosponsor,P.Wilson,AKL000058
ak,28,lower,HCR 18,cosponsor,Isaacson,AKL000072
ak,28,lower,HCR 18,cosponsor,Keller,AKL000043
ak,28,lower,HCR 18,cosponsor,Drummond,AKL000069
ak,28,lower,HCR 18,cosponsor,Lynn,AKL000044
ak,28,lower,HCR 18,cosponsor,Johnson,AKL000040
ak,28,lower,HCR 18,cosponsor,Seaton,AKL000053
ak,28,lower,HCR 19,primary,HERRON,AKL000037
ak,28,lower,HCR 19,cosponsor,Edgmon,AKL000027
ak,28,lower,HCR 19,cosponsor,Hughes,AKL000060
ak,28,lower,HCR 19,cosponsor,Tarr,AKL000078
ak,28,lower,HCR 19,cosponsor,Keller,AKL000043
ak,28,lower,HCR 19,cosponsor,Josephson,AKL000073
ak,28,lower,HCR 19,cosponsor,Pruitt,AKL000051
ak,28,lower,HCR 19,cosponsor,Isaacson,AKL000072
ak,28,lower,HCR 2,primary,HUGHES,AKL000060
ak,28,lower,HCR 2,cosponsor,Gruenberg,AKL000034
ak,28,lower,HCR 2,cosponsor,Lynn,AKL000044
ak,28,lower,HCR 2,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HCR 2,cosponsor,LeDoux,AKL000075
ak,28,lower,HCR 2,cosponsor,Tarr,AKL000078
ak,28,lower,HCR 2,cosponsor,Reinbold,AKL000077
ak,28,lower,HCR 2,cosponsor,Millett,AKL000046
ak,28,lower,HCR 2,cosponsor,Stoltze,AKL000054
ak,28,lower,HCR 2,cosponsor,Johnson,AKL000040
ak,28,lower,HCR 2,cosponsor,Tuck,AKL000057
ak,28,lower,HCR 2,cosponsor,Drummond,AKL000069
ak,28,lower,HCR 2,cosponsor,Kerttula,AKL000022
ak,28,lower,HCR 2,cosponsor,Munoz,AKL000047
ak,28,lower,HCR 2,cosponsor,Costello,AKL000024
ak,28,lower,HCR 2,cosponsor,Chenault,AKL000020
ak,28,lower,HCR 2,cosponsor,Herron,AKL000037
ak,28,lower,HCR 2,cosponsor,Josephson,AKL000073
ak,28,lower,HCR 2,cosponsor,Keller,AKL000043
ak,28,lower,HCR 2,cosponsor,Thompson,AKL000056
ak,28,lower,HCR 2,cosponsor,Pruitt,AKL000051
ak,28,lower,HCR 2,cosponsor,Saddler,AKL000052
ak,28,lower,HCR 20,primary,KAWASAKI,AKL000042
ak,28,lower,HCR 21,primary,TARR,AKL000078
ak,28,lower,HCR 21,cosponsor,Tuck,AKL000057
ak,28,lower,HCR 21,cosponsor,Kito III,AKL000122
ak,28,lower,HCR 21,cosponsor,Josephson,AKL000073
ak,28,lower,HCR 21,cosponsor,Lynn,AKL000044
ak,28,lower,HCR 21,cosponsor,Gara,AKL000031
ak,28,lower,HCR 21,cosponsor,Drummond,AKL000069
ak,28,lower,HCR 21,cosponsor,Millett,AKL000046
ak,28,lower,HCR 22,primary,T.WILSON,AKL000059
ak,28,lower,HCR 22,cosponsor,Feige,AKL000029
ak,28,lower,HCR 22,cosponsor,Isaacson,AKL000072
ak,28,lower,HCR 22,cosponsor,Tuck,AKL000057
ak,28,lower,HCR 23,primary,FINANCE,
ak,28,lower,HCR 24,primary,COMMUNITY & REGIONAL AFFAIRS,
ak,28,lower,HCR 25,primary,RULES BY REQUEST OF FISHERIES,
ak,28,lower,HCR 26,primary,RULES BY REQUEST,
ak,28,lower,HCR 27,primary,JUDICIARY,
ak,28,lower,HCR 28,primary,RESOURCES,
ak,28,lower,HCR 29,primary,RULES,
ak,28,lower,HCR 3,primary,MILLETT,AKL000046
ak,28,lower,HCR 3,cosponsor,Austerman,AKL000021
ak,28,lower,HCR 3,cosponsor,Gattis,AKL000070
ak,28,lower,HCR 3,cosponsor,Isaacson,AKL000072
ak,28,lower,HCR 3,cosponsor,Hughes,AKL000060
ak,28,lower,HCR 3,cosponsor,Keller,AKL000043
ak,28,lower,HCR 3,cosponsor,Saddler,AKL000052
ak,28,lower,HCR 30,primary,RULES,
ak,28,lower,HCR 31,primary,FINANCE,
ak,28,lower,HCR 32,primary,RESOURCES,
ak,28,lower,HCR 33,primary,RULES,
ak,28,lower,HCR 34,primary,RULES,
ak,28,lower,HCR 4,primary,LEDOUX,AKL000075
ak,28,lower,HCR 4,cosponsor,P.Wilson,AKL000058
ak,28,lower,HCR 4,cosponsor,Gruenberg,AKL000034
ak,28,lower,HCR 4,cosponsor,Lynn,AKL000044
ak,28,lower,HCR 4,cosponsor,Higgins,AKL000071
ak,28,lower,HCR 4,cosponsor,Keller,AKL000043
ak,28,lower,HCR 4,cosponsor,Feige,AKL000029
ak,28,lower,HCR 4,cosponsor,Holmes,AKL000038
ak,28,lower,HCR 4,cosponsor,Nageak,AKL000076
ak,28,lower,HCR 4,cosponsor,Hughes,AKL000060
ak,28,lower,HCR 4,cosponsor,Foster,AKL000030
ak,28,lower,HCR 4,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HCR 4,cosponsor,Tarr,AKL000078
ak,28,lower,HCR 4,cosponsor,Costello,AKL000024
ak,28,lower,HCR 4,cosponsor,Johnson,AKL000040
ak,28,lower,HCR 4,cosponsor,Tuck,AKL000057
ak,28,lower,HCR 4,cosponsor,Millett,AKL000046
ak,28,lower,HCR 4,cosponsor,Pruitt,AKL000051
ak,28,lower,HCR 4,cosponsor,Munoz,AKL000047
ak,28,lower,HCR 5,primary,SADDLER,AKL000052
ak,28,lower,HCR 5,cosponsor,Herron,AKL000037
ak,28,lower,HCR 5,cosponsor,LeDoux,AKL000075
ak,28,lower,HCR 5,cosponsor,Tarr,AKL000078
ak,28,lower,HCR 5,cosponsor,Gruenberg,AKL000034
ak,28,lower,HCR 5,cosponsor,Chenault,AKL000020
ak,28,lower,HCR 5,cosponsor,Johnson,AKL000040
ak,28,lower,HCR 5,cosponsor,Kerttula,AKL000022
ak,28,lower,HCR 5,cosponsor,Hughes,AKL000060
ak,28,lower,HCR 5,cosponsor,Lynn,AKL000044
ak,28,lower,HCR 5,cosponsor,Josephson,AKL000073
ak,28,lower,HCR 5,cosponsor,Tuck,AKL000057
ak,28,lower,HCR 5,cosponsor,Keller,AKL000043
ak,28,lower,HCR 5,cosponsor,Thompson,AKL000056
ak,28,lower,HCR 5,cosponsor,Pruitt,AKL000051
ak,28,lower,HCR 6,primary,HUGHES,AKL000060
ak,28,lower,HCR 6,cosponsor,Kawasaki,AKL000042
ak,28,lower,HCR 6,cosponsor,Isaacson,AKL000072
ak,28,lower,HCR 6,cosponsor,Pruitt,AKL000051
ak,28,lower,HCR 6,cosponsor,Johnson,AKL000040
ak,28,lower,HCR 6,cosponsor,Thompson,AKL000056
ak,28,lower,HCR 6,cosponsor,Drummond,AKL000069
ak,28,lower,HCR 6,cosponsor,Saddler,AKL000052
ak,28,lower,HCR 7,primary,LABOR & COMMERCE,
ak,28,lower,HCR 8,primary,JOSEPHSON,AKL000073
ak,28,lower,HCR 8,cosponsor,Gruenberg,AKL000034
ak,28,lower,HCR 8,cosponsor,Guttenberg,AKL000035
ak,28,lower,HCR 8,cosponsor,Kawasaki,AKL000042
ak,28,lower,HCR 8,cosponsor,Gara,AKL000031
ak,28,lower,HCR 8,cosponsor,Kito III,AKL000122
ak,28,lower,HCR 9,primary,RESOURCES,
ak,28,lower,HJR 1,primary,KELLER,AKL000043
ak,28,lower,HJR 1,cosponsor,Reinbold,AKL000077
ak,28,lower,HJR 1,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 1,cosponsor,Stoltze,AKL000054
ak,28,lower,HJR 10,primary,P.WILSON,AKL000058
ak,28,lower,HJR 10,cosponsor,Johnson,AKL000040
ak,28,lower,HJR 10,cosponsor,Pruitt,AKL000051
ak,28,lower,HJR 10,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 10,cosponsor,Gattis,AKL000070
ak,28,lower,HJR 10,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 10,cosponsor,Seaton,AKL000053
ak,28,lower,HJR 10,cosponsor,Munoz,AKL000047
ak,28,lower,HJR 10,cosponsor,Thompson,AKL000056
ak,28,lower,HJR 10,cosponsor,Chenault,AKL000020
ak,28,lower,HJR 10,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 10,cosponsor,Millett,AKL000046
ak,28,lower,HJR 10,cosponsor,Foster,AKL000030
ak,28,lower,HJR 10,cosponsor,Higgins,AKL000071
ak,28,lower,HJR 10,cosponsor,Feige,AKL000029
ak,28,lower,HJR 10,cosponsor,Nageak,AKL000076
ak,28,lower,HJR 10,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 10,cosponsor,Neuman,AKL000048
ak,28,lower,HJR 10,cosponsor,Edgmon,AKL000027
ak,28,lower,HJR 10,cosponsor,T.Wilson,AKL000059
ak,28,lower,HJR 10,cosponsor,Saddler,AKL000052
ak,28,lower,HJR 10,cosponsor,Costello,AKL000024
ak,28,lower,HJR 10,cosponsor,Kito III,AKL000122
ak,28,lower,HJR 11,primary,SADDLER,AKL000052
ak,28,lower,HJR 11,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 11,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 11,cosponsor,Feige,AKL000029
ak,28,lower,HJR 11,cosponsor,Johnson,AKL000040
ak,28,lower,HJR 11,cosponsor,Pruitt,AKL000051
ak,28,lower,HJR 11,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 12,primary,CHENAULT,AKL000020
ak,28,lower,HJR 12,cosponsor,Hawker,AKL000036
ak,28,lower,HJR 12,cosponsor,Millett,AKL000046
ak,28,lower,HJR 12,cosponsor,Johnson,AKL000040
ak,28,lower,HJR 12,cosponsor,Pruitt,AKL000051
ak,28,lower,HJR 12,cosponsor,Olson,AKL000049
ak,28,lower,HJR 12,cosponsor,Thompson,AKL000056
ak,28,lower,HJR 12,cosponsor,P.Wilson,AKL000058
ak,28,lower,HJR 12,cosponsor,T.Wilson,AKL000059
ak,28,lower,HJR 12,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 12,cosponsor,Keller,AKL000043
ak,28,lower,HJR 12,cosponsor,Feige,AKL000029
ak,28,lower,HJR 12,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 12,cosponsor,Neuman,AKL000048
ak,28,lower,HJR 12,cosponsor,Seaton,AKL000053
ak,28,lower,HJR 12,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 12,cosponsor,Higgins,AKL000071
ak,28,lower,HJR 12,cosponsor,Stoltze,AKL000054
ak,28,lower,HJR 12,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 12,cosponsor,Tuck,AKL000057
ak,28,lower,HJR 12,cosponsor,Gara,AKL000031
ak,28,lower,HJR 13,primary,AUSTERMAN,AKL000021
ak,28,lower,HJR 13,cosponsor,Costello,AKL000024
ak,28,lower,HJR 13,cosponsor,Thompson,AKL000056
ak,28,lower,HJR 13,cosponsor,Higgins,AKL000071
ak,28,lower,HJR 13,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 13,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 13,cosponsor,Gattis,AKL000070
ak,28,lower,HJR 13,cosponsor,Pruitt,AKL000051
ak,28,lower,HJR 13,cosponsor,Gruenberg,AKL000034
ak,28,lower,HJR 13,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 13,cosponsor,Foster,AKL000030
ak,28,lower,HJR 13,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 13,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HJR 13,cosponsor,Saddler,AKL000052
ak,28,lower,HJR 13,cosponsor,Johnson,AKL000040
ak,28,lower,HJR 13,cosponsor,Drummond,AKL000069
ak,28,lower,HJR 13,cosponsor,Tuck,AKL000057
ak,28,lower,HJR 13,cosponsor,Josephson,AKL000073
ak,28,lower,HJR 14,primary,STOLTZE,AKL000054
ak,28,lower,HJR 14,cosponsor,Gattis,AKL000070
ak,28,lower,HJR 14,cosponsor,T.Wilson,AKL000059
ak,28,lower,HJR 14,cosponsor,Johnson,AKL000040
ak,28,lower,HJR 14,cosponsor,P.Wilson,AKL000058
ak,28,lower,HJR 14,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 14,cosponsor,Keller,AKL000043
ak,28,lower,HJR 14,cosponsor,Reinbold,AKL000077
ak,28,lower,HJR 14,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 14,cosponsor,Pruitt,AKL000051
ak,28,lower,HJR 14,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 14,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 14,cosponsor,Millett,AKL000046
ak,28,lower,HJR 15,primary,MILLETT,AKL000046
ak,28,lower,HJR 15,cosponsor,Johnson,AKL000040
ak,28,lower,HJR 15,cosponsor,Costello,AKL000024
ak,28,lower,HJR 15,cosponsor,Feige,AKL000029
ak,28,lower,HJR 15,cosponsor,Hawker,AKL000036
ak,28,lower,HJR 15,cosponsor,Austerman,AKL000021
ak,28,lower,HJR 15,cosponsor,Olson,AKL000049
ak,28,lower,HJR 15,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 15,cosponsor,Saddler,AKL000052
ak,28,lower,HJR 15,cosponsor,Herron,AKL000037
ak,28,lower,HJR 15,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 15,cosponsor,Gara,AKL000031
ak,28,lower,HJR 15,cosponsor,Pruitt,AKL000051
ak,28,lower,HJR 15,cosponsor,Gattis,AKL000070
ak,28,lower,HJR 15,cosponsor,T.Wilson,AKL000059
ak,28,lower,HJR 15,cosponsor,Keller,AKL000043
ak,28,lower,HJR 15,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 15,cosponsor,Foster,AKL000030
ak,28,lower,HJR 15,cosponsor,Tarr,AKL000078
ak,28,lower,HJR 15,cosponsor,Munoz,AKL000047
ak,28,lower,HJR 15,cosponsor,Higgins,AKL000071
ak,28,lower,HJR 15,cosponsor,Thompson,AKL000056
ak,28,lower,HJR 15,cosponsor,Reinbold,AKL000077
ak,28,lower,HJR 15,cosponsor,Seaton,AKL000053
ak,28,lower,HJR 15,cosponsor,Tuck,AKL000057
ak,28,lower,HJR 15,cosponsor,Gruenberg,AKL000034
ak,28,lower,HJR 15,cosponsor,Stoltze,AKL000054
ak,28,lower,HJR 15,cosponsor,Neuman,AKL000048
ak,28,lower,HJR 15,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 15,cosponsor,Josephson,AKL000073
ak,28,lower,HJR 16,primary,SADDLER,AKL000052
ak,28,lower,HJR 16,cosponsor,Millett,AKL000046
ak,28,lower,HJR 16,cosponsor,P.Wilson,AKL000058
ak,28,lower,HJR 16,cosponsor,Tuck,AKL000057
ak,28,lower,HJR 16,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 16,cosponsor,Thompson,AKL000056
ak,28,lower,HJR 16,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 16,cosponsor,Austerman,AKL000021
ak,28,lower,HJR 16,cosponsor,T.Wilson,AKL000059
ak,28,lower,HJR 16,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 16,cosponsor,Hawker,AKL000036
ak,28,lower,HJR 16,cosponsor,Keller,AKL000043
ak,28,lower,HJR 16,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 17,primary,GARA,AKL000031
ak,28,lower,HJR 17,cosponsor,Tarr,AKL000078
ak,28,lower,HJR 17,cosponsor,Josephson,AKL000073
ak,28,lower,HJR 17,cosponsor,Drummond,AKL000069
ak,28,lower,HJR 17,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HJR 17,cosponsor,Guttenberg,AKL000035
ak,28,lower,HJR 17,cosponsor,Tuck,AKL000057
ak,28,lower,HJR 17,cosponsor,Kerttula,AKL000022
ak,28,lower,HJR 17,cosponsor,Kawasaki,AKL000042
ak,28,lower,HJR 18,primary,STOLTZE,AKL000054
ak,28,lower,HJR 18,cosponsor,Keller,AKL000043
ak,28,lower,HJR 18,cosponsor,Gattis,AKL000070
ak,28,lower,HJR 18,cosponsor,Reinbold,AKL000077
ak,28,lower,HJR 18,cosponsor,Herron,AKL000037
ak,28,lower,HJR 18,cosponsor,T.Wilson,AKL000059
ak,28,lower,HJR 19,primary,ISAACSON,AKL000072
ak,28,lower,HJR 19,cosponsor,Pruitt,AKL000051
ak,28,lower,HJR 19,cosponsor,Thompson,AKL000056
ak,28,lower,HJR 19,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 19,cosponsor,Saddler,AKL000052
ak,28,lower,HJR 19,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 19,cosponsor,Munoz,AKL000047
ak,28,lower,HJR 19,cosponsor,Reinbold,AKL000077
ak,28,lower,HJR 19,cosponsor,P.Wilson,AKL000058
ak,28,lower,HJR 19,cosponsor,Gruenberg,AKL000034
ak,28,lower,HJR 19,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 19,cosponsor,Foster,AKL000030
ak,28,lower,HJR 19,cosponsor,Feige,AKL000029
ak,28,lower,HJR 19,cosponsor,Johnson,AKL000040
ak,28,lower,HJR 19,cosponsor,Guttenberg,AKL000035
ak,28,lower,HJR 19,cosponsor,Tarr,AKL000078
ak,28,lower,HJR 19,cosponsor,Costello,AKL000024
ak,28,lower,HJR 19,cosponsor,T.Wilson,AKL000059
ak,28,lower,HJR 19,cosponsor,Kawasaki,AKL000042
ak,28,lower,HJR 19,cosponsor,Keller,AKL000043
ak,28,lower,HJR 19,cosponsor,Josephson,AKL000073
ak,28,lower,HJR 19,cosponsor,Tuck,AKL000057
ak,28,lower,HJR 2,primary,HAWKER,AKL000036
ak,28,lower,HJR 2,cosponsor,Millett,AKL000046
ak,28,lower,HJR 20,primary,LYNN,AKL000044
ak,28,lower,HJR 20,cosponsor,Keller,AKL000043
ak,28,lower,HJR 20,cosponsor,Reinbold,AKL000077
ak,28,lower,HJR 20,cosponsor,Olson,AKL000049
ak,28,lower,HJR 20,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 20,cosponsor,Johnson,AKL000040
ak,28,lower,HJR 20,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 20,cosponsor,Millett,AKL000046
ak,28,lower,HJR 21,primary,LYNN,AKL000044
ak,28,lower,HJR 21,cosponsor,Thompson,AKL000056
ak,28,lower,HJR 21,cosponsor,Saddler,AKL000052
ak,28,lower,HJR 21,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 21,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 21,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 21,cosponsor,Feige,AKL000029
ak,28,lower,HJR 21,cosponsor,Tarr,AKL000078
ak,28,lower,HJR 22,primary,T.WILSON,AKL000059
ak,28,lower,HJR 22,cosponsor,Keller,AKL000043
ak,28,lower,HJR 22,cosponsor,Higgins,AKL000071
ak,28,lower,HJR 22,cosponsor,Gattis,AKL000070
ak,28,lower,HJR 22,cosponsor,Millett,AKL000046
ak,28,lower,HJR 22,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 22,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 22,cosponsor,Munoz,AKL000047
ak,28,lower,HJR 22,cosponsor,Thompson,AKL000056
ak,28,lower,HJR 22,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 23,primary,MILLETT,AKL000046
ak,28,lower,HJR 23,cosponsor,Lynn,AKL000044
ak,28,lower,HJR 23,cosponsor,Gattis,AKL000070
ak,28,lower,HJR 23,cosponsor,Kerttula,AKL000022
ak,28,lower,HJR 23,cosponsor,Isaacson,AKL000072
ak,28,lower,HJR 23,cosponsor,Saddler,AKL000052
ak,28,lower,HJR 23,cosponsor,Thompson,AKL000056
ak,28,lower,HJR 23,cosponsor,Higgins,AKL000071
ak,28,lower,HJR 23,cosponsor,Foster,AKL000030
ak,28,lower,HJR 23,cosponsor,LeDoux,AKL000075
ak,28,lower,HJR 23,cosponsor,Keller,AKL000043
ak,28,lower,HJR 23,cosponsor,Herron,AKL000037
ak,28,lower,HJR 23,cosponsor,Tuck,AKL000057
ak,28,lower,HJR 23,cosponsor,Hughes,AKL000060
ak,28,lower,HJR 23,cosponsor,Feige,AKL000029
ak,28,lower,HJR 23,cosponsor,Tarr,AKL000078
ak,28,lower,HJR 23,cosponsor,Nageak,AKL000076
ak,28,lower,HJR 23,cosponsor,Kreiss-Tomkins,AKL000074
ak,28,lower,HJR 23,cosponsor,Gruenberg,AKL000034
ak,28,lower,HJR 23,cosponsor,Holmes,AKL000038
ak,28,lower,HJR 23,cosponsor,Gara,AKL000031
ak,28,lower,HJR 23,cosponsor,Hawker,AKL000036
ak,28,lower,HJR 23,cosponsor,Josephson,AKL000073
ak,28,lower,HJR 23,cosponsor,Stoltze,AKL000054
ak,28,lower,HJR 23,cosponsor,Costello,AKL000024
ak,28,lower,HJR 23,cosponsor,Pruitt,AKL000051
ak,28,lower,HJR 23,cosponsor,Reinbold,AKL000077
ak,28,lower,HJR 24,primary,HERRON,AKL000037
ak,28,lower,HJR 24,cosponsor,Edgmon,AKL000027
ak,28,lower,HJR 24,cosponsor,Tarr,AKL000078
ak,28,lower,HJR 24,cosponsor,Chenault,AKL000020
ak,28,lower,HJR 24,cosponsor,Austerman,AKL000021
ak,28,lower,HJR 24,cosponsor,Costello,AKL000024
ak,28,lower,HJR 24,cosponsor,Feige,AKL000029
ak,28,lower,HJR 24,cosponsor,Gara,AKL000031
ak,28,lower,HJR 24,cosponsor,Gattis,AKL000070
ak,28,lower,HJR 24,cosponsor,Gruenberg,AKL000034
ak,28,lower,HJR 24,cosponsor,Guttenberg,AKL000035
